Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Barh,Jalpaiguri,Barh(rail)Jalpaiguri,47.00,4.35,Barh(rail)Raipur(rail)Jalpaiguri,107.00,8.35,Barh(rail)Ambernath(rail)Jalpaiguri,108.00,6.21,Barh(road)Jagadhri(rail)Jalpaiguri,112.00,8.89,Barh(rail)Mumbai(rail)Jalpaiguri,114.00,7.28
Barh,Pakur,Barh(rail)Mumbai(rail)Pakur,94.00,7.83,Barh(rail)Raipur(rail)Pakur,102.00,7.83,Barh(rail)Medinipur(rail)Pakur,111.00,7.46,Barh(road)Sirohi(road)Pakur,132.00,8.02,Barh(rail)Harihar(road)Pakur,132.00,8.81
Barh,Sardarshahar,Barh(road)Sirohi(rail)Sardarshahar,94.00,6.64,Barh(rail)Jalpaiguri(rail)Sardarshahar,99.00,10.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Barh,Sirohi,Barh(road)Sirohi,50.00,4.04,Barh(rail)Jalpaiguri(rail)Sirohi,89.00,10.08,Barh(rail)Raipur(road)Sirohi,106.00,9.94,Barh(rail)Mumbai(rail)Sirohi,113.00,5.50,Barh(rail)Durg(rail)Sirohi,114.00,9.04
Barh,Jaysingpur,Barh(rail)Jaysingpur,88.00,5.37,Barh(rail)Lucknow(rail)Jaysingpur,104.00,8.99,Barh(rail)Harihar(road)Jaysingpur,114.00,9.36,Barh(rail)Channapatna(road)Jaysingpur,118.00,9.67,Barh(rail)Ambernath(rail)Jaysingpur,118.00,7.15
Barh,Ramanagara,Barh(rail)Ramanagara,86.00,4.41,Barh(rail)Jalpaiguri(road)Ramanagara,101.00,8.86,Barh(rail)Medinipur(rail)Ramanagara,103.00,8.41,Barh(road)Jagadhri(rail)Ramanagara,113.00,9.35,Barh(rail)Lucknow(rail)Ramanagara,116.00,10.97
Barh,Hyderabad,Barh(rail)Jalpaiguri(rail)Hyderabad,95.00,11.06,Barh(rail)Channapatna(rail)Hyderabad,105.00,9.99,Barh(rail)Mumbai(road)Hyderabad,114.00,6.11,Barh(road)Jadugora(road)Hyderabad,116.00,10.73,Barh(road)Jagadhri(road)Hyderabad,117.00,7.51
Barh,Channapatna,Barh(rail)Channapatna,54.00,5.05,Barh(road)Jadugora(rail)Channapatna,95.00,11.11,Barh(rail)Lucknow(rail)Channapatna,103.00,11.94,Barh(rail)Raipur(rail)Channapatna,113.00,10.69,Barh(rail)Pindwara(road)Channapatna,116.00,10.31
Barh,Surendranagar,Barh(rail)Channapatna(rail)Surendranagar,100.00,11.52,Barh(rail)Lucknow(rail)Surendranagar,104.00,9.92,Barh(road)Belgaum(rail)Surendranagar,113.00,7.46,Barh(rail)Huliyar(road)Surendranagar,114.00,9.98,Barh(road)Surajpur(rail)Surendranagar,116.00,7.99
Barh,Thiruvalla,Barh(rail)Mumbai(rail)Thiruvalla,83.00,8.46,Barh(road)Thiruvalla,84.00,2.20,Barh(road)Sirohi(rail)Thiruvalla,109.00,8.47,Barh(rail)Lucknow(road)Thiruvalla,112.00,10.10,Barh(rail)Medinipur(rail)Thiruvalla,114.00,10.39
Barh,Ranebennur,Barh(rail)Durg(rail)Ranebennur,113.00,7.66,Barh(rail)Ambernath(road)Ranebennur,119.00,8.17,Barh(rail)Mahuva(rail)Ranebennur,126.00,9.39,Barh(rail)Lucknow(road)Ranebennur,130.00,9.36,Barh(road)Sirohi(rail)Ranebennur,138.00,6.80
Barh,Karaikal,Barh(rail)Karaikal,75.00,3.41,Barh(road)Sirohi(rail)Karaikal,95.00,8.08,Barh(rail)Jalpaiguri(road)Karaikal,100.00,6.79,Barh(rail)Ambernath(rail)Karaikal,101.00,6.69,Barh(rail)Mumbai(road)Karaikal,104.00,8.64
Barh,Belgaum,Barh(road)Belgaum,71.00,3.80,Barh(rail)Channapatna(road)Belgaum,104.00,8.98,Barh(rail)Pindwara(rail)Belgaum,106.00,11.41,Barh(rail)Ambernath(rail)Belgaum,108.00,10.10,Barh(rail)Raipur(rail)Belgaum,114.00,8.26
Barh,Chatrapur,Barh(rail)Mumbai(rail)Chatrapur,98.00,7.94,Barh(rail)Ambernath(rail)Chatrapur,98.00,7.55,Barh(rail)Bhubaneswar(rail)Chatrapur,112.00,7.92,Barh(road)Orai(rail)Chatrapur,119.00,8.11,Barh(road)Jadugora(road)Chatrapur,123.00,8.61
Barh,Suri,Barh(rail)Medinipur(road)Suri,110.00,7.14,Barh(rail)Durg(rail)Suri,112.00,8.07,Barh(rail)Jalpaiguri(road)Suri,113.00,6.52,Barh(rail)Lucknow(rail)Suri,118.00,9.16,Barh(rail)Suri,123.00,4.21
Barh,Bhubaneswar,Barh(rail)Bhubaneswar,67.00,3.11,Barh(rail)Pindwara(rail)Bhubaneswar,105.00,13.24,Barh(rail)Mahuva(road)Bhubaneswar,106.00,7.65,Barh(rail)Medinipur(rail)Bhubaneswar,116.00,9.70,Barh(rail)Karaikal(rail)Bhubaneswar,116.00,8.83
Barh,Mahuva,Barh(rail)Mahuva,51.00,5.24,Barh(road)Sirohi(rail)Mahuva,105.00,8.51,Barh(rail)Pindwara(road)Mahuva,114.00,11.98,Barh(road)Jagadhri(road)Mahuva,122.00,9.04,Barh(rail)Harihar(road)Mahuva,123.00,5.62
Barh,Jagadhri,Barh(road)Jagadhri,65.00,3.60,Barh(rail)Medinipur(rail)Jagadhri,109.00,10.18,Barh(rail)Karaikal(rail)Jagadhri,122.00,9.48,Barh(rail)Ambernath(rail)Jagadhri,124.00,9.01,Barh(rail)Pindwara(road)Jagadhri,124.00,10.14
Barh,Bhusawal,Barh(rail)Bhusawal,100.00,4.99,Barh(rail)Channapatna(road)Bhusawal,112.00,8.88,Barh(road)Jadugora(road)Bhusawal,112.00,8.29,Barh(rail)Jalpaiguri(road)Bhusawal,120.00,7.39,Barh(road)Surajpur(road)Bhusawal,132.00,5.35
Barh,Alipurduar,Barh(road)Sirohi(rail)Alipurduar,94.00,7.90,Barh(road)Jadugora(rail)Alipurduar,98.00,9.53,Barh(rail)Durg(rail)Alipurduar,112.00,8.33,Barh(rail)Mumbai(rail)Alipurduar,121.00,9.44,Barh(road)Surajpur(road)Alipurduar,122.00,5.58
Barh,Kollam,Barh(road)Kollam,99.00,4.27,Barh(rail)Lucknow(rail)Kollam,105.00,12.39,Barh(road)Jagadhri(rail)Kollam,110.00,6.10,Barh(rail)Mahuva(road)Kollam,124.00,10.58,Barh(road)Sirohi(rail)Kollam,125.00,7.05
Barh,Medinipur,Barh(rail)Medinipur,59.00,3.44,Barh(rail)Mumbai(road)Medinipur,102.00,5.55,Barh(rail)Ambernath(rail)Medinipur,102.00,8.91,Barh(rail)Jalpaiguri(road)Medinipur,104.00,6.52,Barh(rail)Harihar(rail)Medinipur,112.00,6.30
Barh,Patan,Barh(rail)Mumbai(rail)Patan,90.00,7.49,Barh(rail)Mahuva(rail)Patan,96.00,8.35,Barh(road)Sirohi(rail)Patan,99.00,6.59,Barh(road)Patan,103.00,3.65,Barh(rail)Medinipur(road)Patan,116.00,7.86
Barh,Mettur,Barh(rail)Medinipur(rail)Mettur,100.00,8.75,Barh(road)Sirohi(rail)Mettur,109.00,10.34,Barh(rail)Lucknow(rail)Mettur,121.00,10.40,Barh(road)Belgaum(road)Mettur,121.00,6.24,Barh(rail)Pindwara(rail)Mettur,124.00,10.11
Barh,Huliyar,Barh(rail)Huliyar,64.00,6.16,Barh(rail)Mumbai(road)Huliyar,99.00,5.58,Barh(rail)Mahuva(rail)Huliyar,99.00,9.92,Barh(rail)Ambernath(road)Huliyar,111.00,9.56,Barh(road)Jadugora(rail)Huliyar,127.00,8.34
Barh,Harihar,Barh(rail)Harihar,61.00,3.55,Barh(rail)Jalpaiguri(rail)Harihar,99.00,7.04,Barh(rail)Ambernath(rail)Harihar,112.00,9.72,Barh(rail)Mumbai(rail)Harihar,114.00,9.39,Barh(rail)Channapatna(rail)Harihar,119.00,9.38
Barh,Rasayani,Barh(road)Rasayani,97.00,3.79,Barh(road)Sirohi(rail)Rasayani,99.00,8.06,Barh(rail)Huliyar(rail)Rasayani,106.00,9.13,Barh(rail)Harihar(rail)Rasayani,109.00,7.12,Barh(rail)Mahuva(road)Rasayani,110.00,8.21
Barh,Haringhata,Barh(rail)Jalpaiguri(rail)Haringhata,97.00,8.77,Barh(rail)Raipur(road)Haringhata,110.00,8.30,Barh(rail)Lucknow(rail)Haringhata,111.00,12.11,Barh(rail)Mumbai(road)Haringhata,112.00,8.03,Barh(rail)Huliyar(rail)Haringhata,112.00,11.00
Barh,Kushtagi,Barh(road)Kushtagi,89.00,4.87,Barh(rail)Raipur(rail)Kushtagi,94.00,9.94,Barh(rail)Jalpaiguri(rail)Kushtagi,101.00,7.73,Barh(road)Sirohi(rail)Kushtagi,101.00,6.73,Barh(rail)Mahuva(road)Kushtagi,108.00,7.37
Barh,Jadugora,Barh(road)Jadugora,55.00,5.52,Barh(rail)Jalpaiguri(rail)Jadugora,88.00,8.95,Barh(rail)Lucknow(rail)Jadugora,89.00,10.39,Barh(rail)Ambernath(rail)Jadugora,97.00,7.31,Barh(rail)Raipur(rail)Jadugora,98.00,9.10
Barh,Orai,Barh(road)Orai,76.00,5.48,Barh(rail)Raipur(rail)Orai,105.00,8.56,Barh(rail)Lucknow(road)Orai,106.00,8.80,Barh(road)Sirohi(road)Orai,107.00,9.83,Barh(road)Belgaum(rail)Orai,120.00,6.45
Barh,Surajpur,Barh(road)Surajpur,72.00,2.70,Barh(rail)Harihar(rail)Surajpur,103.00,10.39,Barh(rail)Channapatna(rail)Surajpur,112.00,11.73,Barh(rail)Medinipur(rail)Surajpur,112.00,7.47,Barh(rail)Jalpaiguri(road)Surajpur,115.00,9.65
Barh,Ambernath,Barh(rail)Ambernath,57.00,3.66,Barh(rail)Mumbai(rail)Ambernath,104.00,6.28,Barh(rail)Jalpaiguri(rail)Ambernath,107.00,7.61,Barh(rail)Pindwara(rail)Ambernath,108.00,10.43,Barh(rail)Mahuva(road)Ambernath,110.00,8.97
Barh,Malerkotla,Barh(road)Jadugora(rail)Malerkotla,105.00,10.57,Barh(rail)Mahuva(road)Malerkotla,108.00,9.76,Barh(rail)Medinipur(rail)Malerkotla,110.00,9.45,Barh(rail)Lucknow(rail)Malerkotla,116.00,8.89,Barh(rail)Pindwara(road)Malerkotla,116.00,10.90
Barh,Jorapokhar,Barh(rail)Mahuva(rail)Jorapokhar,100.00,8.17,Barh(rail)Jalpaiguri(road)Jorapokhar,101.00,6.88,Barh(rail)Raipur(rail)Jorapokhar,113.00,8.83,Barh(road)Sirohi(road)Jorapokhar,122.00,8.59,Barh(rail)Mumbai(rail)Jorapokhar,127.00,9.52
Barh,Vizianagaram,Barh(road)Vizianagaram,93.00,2.71,Barh(road)Jadugora(rail)Vizianagaram,95.00,11.13,Barh(road)Sirohi(rail)Vizianagaram,102.00,10.27,Barh(rail)Lucknow(road)Vizianagaram,105.00,10.33,Barh(rail)Huliyar(rail)Vizianagaram,117.00,8.71
Barh,Durg,Barh(rail)Durg,71.00,3.06,Barh(rail)Bhubaneswar(rail)Durg,109.00,6.41,Barh(road)Sirohi(road)Durg,110.00,7.77,Barh(rail)Mumbai(road)Durg,111.00,7.51,Barh(rail)Harihar(rail)Durg,114.00,8.93
Barh,Himmatnagar,Barh(rail)Himmatnagar,87.00,5.83,Barh(rail)Ambernath(rail)Himmatnagar,107.00,8.56,Barh(rail)Mumbai(road)Himmatnagar,111.00,4.81,Barh(rail)Raipur(road)Himmatnagar,112.00,6.59,Barh(road)Surajpur(rail)Himmatnagar,125.00,7.95
Bhusawal,Chennai,Bhusawal(rail)Chennai,80.00,2.68,Bhusawal(road)Vizianagaram(rail)Chennai,108.00,11.31,Bhusawal(road)Sirohi(rail)Chennai,111.00,7.70,Bhusawal(rail)Mettur(road)Chennai,117.00,6.51,Bhusawal(rail)Raipur(rail)Chennai,120.00,9.48
Bhusawal,Chittorgarh,Bhusawal(road)Chittorgarh,56.00,3.27,Bhusawal(rail)Rasayani(road)Chittorgarh,109.00,8.98,Bhusawal(rail)Mumbai(rail)Chittorgarh,113.00,9.74,Bhusawal(road)Kollam(road)Chittorgarh,123.00,9.51,Bhusawal(rail)Suri(rail)Chittorgarh,123.00,8.88
Bhusawal,Ratnagiri,Bhusawal(rail)Jagadhri(road)Ratnagiri,96.00,6.97,Bhusawal(rail)Raipur(road)Ratnagiri,98.00,5.51,Bhusawal(rail)Rasayani(rail)Ratnagiri,98.00,13.50,Bhusawal(rail)Sardarshahar(rail)Ratnagiri,106.00,10.20,Bhusawal(rail)Mumbai(rail)Ratnagiri,113.00,8.89
Bhusawal,Goregaon,Bhusawal(road)Goregaon,56.00,4.22,Bhusawal(rail)Suri(rail)Goregaon,96.00,5.93,Bhusawal(rail)Jagadhri(rail)Goregaon,112.00,6.24,Bhusawal(rail)Rasayani(road)Goregaon,119.00,11.63,Bhusawal(rail)Mettur(road)Goregaon,122.00,7.34
Bhusawal,Pindwara,Bhusawal(rail)Pindwara,76.00,3.95,Bhusawal(rail)Mettur(rail)Pindwara,91.00,8.41,Bhusawal(road)Channapatna(rail)Pindwara,99.00,10.47,Bhusawal(rail)Raipur(rail)Pindwara,100.00,7.94,Bhusawal(rail)Jagadhri(road)Pindwara,104.00,6.05
Bhusawal,Raipur,Bhusawal(rail)Raipur,46.00,3.20,Bhusawal(road)Sirohi(rail)Raipur,97.00,7.70,Bhusawal(rail)Alipurduar(road)Raipur,113.00,8.79,Bhusawal(road)Goregaon(rail)Raipur,115.00,9.19,Bhusawal(rail)Jagadhri(rail)Raipur,123.00,6.70
Bhusawal,Gokak,Bhusawal(rail)Raipur(rail)Gokak,87.00,9.79,Bhusawal(road)Sirohi(rail)Gokak,96.00,8.37,Bhusawal(rail)Jagadhri(rail)Gokak,99.00,8.73,Bhusawal(road)Kollam(rail)Gokak,108.00,11.19,Bhusawal(rail)Himmatnagar(rail)Gokak,120.00,10.70
Bhusawal,Lucknow,Bhusawal(road)Lucknow,74.00,5.97,Bhusawal(rail)Mettur(rail)Lucknow,90.00,8.38,Bhusawal(rail)Jagadhri(rail)Lucknow,98.00,8.31,Bhusawal(rail)Suri(road)Lucknow,106.00,6.40,Bhusawal(road)Channapatna(road)Lucknow,117.00,7.52
Bhusawal,Delhi,Bhusawal(rail)Raipur(rail)Delhi,90.00,6.37,Bhusawal(road)Kollam(rail)Delhi,94.00,9.65,Bhusawal(rail)Rasayani(rail)Delhi,96.00,11.45,Bhusawal(rail)Mettur(road)Delhi,98.00,5.52,Bhusawal(road)Goregaon(rail)Delhi,101.00,9.41
Bhusawal,Mumbai,Bhusawal(rail)Mumbai,70.00,4.13,Bhusawal(road)Goregaon(rail)Mumbai,96.00,9.96,Bhusawal(rail)Rasayani(road)Mumbai,110.00,12.63,Bhusawal(road)Vizianagaram(rail)Mumbai,113.00,7.06,Bhusawal(rail)Alipurduar(road)Mumbai,114.00,10.26
Bhusawal,Sagar,Bhusawal(rail)Suri(rail)Sagar,97.00,5.94,Bhusawal(rail)Rasayani(road)Sagar,109.00,10.35,Bhusawal(road)Chittorgarh(rail)Sagar,117.00,9.11,Bhusawal(rail)Pindwara(rail)Sagar,119.00,6.48,Bhusawal(rail)Raipur(rail)Sagar,124.00,9.03
Bhusawal,Jalpaiguri,Bhusawal(rail)Jalpaiguri,67.00,2.83,Bhusawal(rail)Jagadhri(rail)Jalpaiguri,93.00,8.54,Bhusawal(rail)Raipur(rail)Jalpaiguri,102.00,7.34,Bhusawal(rail)Mettur(road)Jalpaiguri,117.00,8.24,Bhusawal(road)Barh(rail)Jalpaiguri,120.00,9.86
Bhusawal,Pakur,Bhusawal(rail)Mettur(rail)Pakur,94.00,6.43,Bhusawal(rail)Raipur(rail)Pakur,97.00,6.82,Bhusawal(road)Kollam(road)Pakur,118.00,8.93,Bhusawal(road)Pakur,119.00,4.18,Bhusawal(road)Patan(rail)Pakur,120.00,7.56
Bhusawal,Sardarshahar,Bhusawal(rail)Sardarshahar,64.00,3.29,Bhusawal(road)Sirohi(rail)Sardarshahar,100.00,7.42,Bhusawal(rail)Mettur(rail)Sardarshahar,101.00,5.20,Bhusawal(road)Kollam(rail)Sardarshahar,105.00,12.12,Bhusawal(rail)Raipur(road)Sardarshahar,106.00,7.56
Bhusawal,Sirohi,Bhusawal(road)Sirohi,56.00,4.82,Bhusawal(road)Kollam(rail)Sirohi,96.00,12.08,Bhusawal(rail)Raipur(road)Sirohi,101.00,8.93,Bhusawal(rail)Jalpaiguri(rail)Sirohi,109.00,8.56,Bhusawal(road)Vizianagaram(road)Sirohi,123.00,9.84
Bhusawal,Jaysingpur,Bhusawal(road)Jaysingpur,82.00,4.75,Bhusawal(rail)Rasayani(rail)Jaysingpur,99.00,12.43,Bhusawal(rail)Jagadhri(road)Jaysingpur,108.00,6.26,Bhusawal(road)Kollam(rail)Jaysingpur,114.00,12.09,Bhusawal(road)Chittorgarh(rail)Jaysingpur,119.00,7.95
Bhusawal,Ramanagara,Bhusawal(rail)Jagadhri(rail)Ramanagara,94.00,9.00,Bhusawal(rail)Rasayani(road)Ramanagara,98.00,12.87,Bhusawal(rail)Jalpaiguri(road)Ramanagara,121.00,7.34,Bhusawal(rail)Mettur(rail)Orai(rail)Ramanagara,127.00,14.76,Bhusawal(rail)Chennai(road)Ramanagara,131.00,5.99
Bhusawal,Hyderabad,Bhusawal(rail)Jagadhri(road)Hyderabad,98.00,7.16,Bhusawal(rail)Rasayani(road)Hyderabad,101.00,11.63,Bhusawal(rail)Mettur(rail)Hyderabad,102.00,9.45,Bhusawal(rail)Sardarshahar(rail)Hyderabad,105.00,10.21,Bhusawal(road)Channapatna(rail)Hyderabad,109.00,9.59
Bhusawal,Channapatna,Bhusawal(road)Channapatna,58.00,4.65,Bhusawal(rail)Mettur(road)Channapatna,100.00,5.11,Bhusawal(rail)Jagadhri(rail)Channapatna,102.00,6.64,Bhusawal(rail)Rasayani(rail)Channapatna,103.00,11.94,Bhusawal(rail)Raipur(rail)Channapatna,108.00,9.68
Bhusawal,Surendranagar,Bhusawal(road)Channapatna(rail)Surendranagar,104.00,11.12,Bhusawal(rail)Surendranagar,108.00,4.91,Bhusawal(rail)Rasayani(rail)Surendranagar,109.00,11.50,Bhusawal(rail)Suri(road)Surendranagar,115.00,8.48,Bhusawal(rail)Himmatnagar(rail)Surendranagar,117.00,9.46
Bhusawal,Thiruvalla,Bhusawal(rail)Mettur(rail)Thiruvalla,85.00,6.22,Bhusawal(rail)Mumbai(rail)Thiruvalla,110.00,9.85,Bhusawal(road)Sirohi(rail)Thiruvalla,115.00,9.25,Bhusawal(road)Kollam(rail)Thiruvalla,117.00,9.42,Bhusawal(rail)Himmatnagar(rail)Thiruvalla,120.00,10.45
Bhusawal,Ranebennur,Bhusawal(rail)Suri(road)Ranebennur,111.00,5.42,Bhusawal(rail)Sardarshahar(rail)Ranebennur,113.00,9.61,Bhusawal(road)Goregaon(road)Ranebennur,114.00,9.26,Bhusawal(road)Kollam(road)Ranebennur,119.00,8.25,Bhusawal(road)Patan(rail)Ranebennur,121.00,5.82
Bhusawal,Karaikal,Bhusawal(road)Karaikal,70.00,3.22,Bhusawal(road)Sirohi(rail)Karaikal,101.00,8.86,Bhusawal(road)Chittorgarh(rail)Karaikal,102.00,6.40,Bhusawal(rail)Mettur(road)Karaikal,107.00,4.84,Bhusawal(road)Patan(rail)Karaikal,111.00,8.00
Bhusawal,Belgaum,Bhusawal(rail)Mettur(rail)Belgaum,90.00,7.20,Bhusawal(road)Channapatna(road)Belgaum,108.00,8.58,Bhusawal(rail)Raipur(rail)Belgaum,109.00,7.25,Bhusawal(rail)Jagadhri(road)Belgaum,111.00,5.90,Bhusawal(rail)Rasayani(road)Belgaum,111.00,9.55
Bhusawal,Chatrapur,Bhusawal(rail)Sardarshahar(rail)Chatrapur,111.00,10.12,Bhusawal(rail)Jagadhri(road)Chatrapur,113.00,5.69,Bhusawal(road)Chittorgarh(rail)Chatrapur,115.00,6.52,Bhusawal(rail)Raipur(rail)Chatrapur,123.00,5.97,Bhusawal(road)Chatrapur,125.00,3.94
Bhusawal,Suri,Bhusawal(rail)Suri,56.00,3.35,Bhusawal(rail)Raipur(road)Suri,120.00,8.72,Bhusawal(road)Patan(rail)Suri,132.00,5.71,Bhusawal(rail)Chennai(rail)Suri,132.00,5.69,Bhusawal(rail)Jalpaiguri(road)Suri,133.00,5.00
Bhusawal,Bhubaneswar,Bhusawal(road)Goregaon(rail)Bhubaneswar,100.00,11.03,Bhusawal(road)Chittorgarh(road)Bhubaneswar,106.00,7.12,Bhusawal(road)Karaikal(rail)Bhubaneswar,111.00,8.64,Bhusawal(road)Vizianagaram(rail)Bhubaneswar,114.00,10.25,Bhusawal(rail)Pindwara(rail)Bhubaneswar,120.00,10.53
Bhusawal,Mahuva,Bhusawal(rail)Mahuva,75.00,5.51,Bhusawal(rail)Jagadhri(road)Mahuva,103.00,8.69,Bhusawal(rail)Rasayani(road)Mahuva,109.00,12.67,Bhusawal(road)Sirohi(rail)Mahuva,111.00,9.29,Bhusawal(road)Kollam(road)Mahuva,117.00,8.62
Bhusawal,Jagadhri,Bhusawal(rail)Jagadhri,46.00,3.25,Bhusawal(rail)Sardarshahar(rail)Jagadhri,104.00,7.41,Bhusawal(road)Goregaon(rail)Jagadhri,111.00,6.79,Bhusawal(rail)Alipurduar(rail)Jagadhri,112.00,10.27,Bhusawal(road)Karaikal(rail)Jagadhri,117.00,9.29
Bhusawal,Barh,Bhusawal(road)Barh,73.00,5.51,Bhusawal(road)Sirohi(rail)Barh,113.00,8.79,Bhusawal(road)Kollam(road)Barh,122.00,11.10,Bhusawal(rail)Rasayani(road)Barh,124.00,11.46,Bhusawal(rail)Mettur(rail)Barh,125.00,6.50
Bhusawal,Alipurduar,Bhusawal(rail)Alipurduar,55.00,4.87,Bhusawal(road)Sirohi(rail)Alipurduar,100.00,8.68,Bhusawal(road)Goregaon(road)Alipurduar,127.00,8.80,Bhusawal(road)Vizianagaram(road)Alipurduar,130.00,8.79,Bhusawal(road)Channapatna(road)Alipurduar,132.00,8.55
Bhusawal,Kollam,Bhusawal(road)Kollam,51.00,5.59,Bhusawal(rail)Jagadhri(rail)Kollam,91.00,5.75,Bhusawal(rail)Himmatnagar(road)Kollam,125.00,8.39,Bhusawal(road)Goregaon(road)Kollam,127.00,9.95,Bhusawal(rail)Suri(road)Kollam,128.00,8.20
Bhusawal,Medinipur,Bhusawal(rail)Sardarshahar(rail)Medinipur,105.00,9.03,Bhusawal(rail)Suri(road)Medinipur,108.00,5.79,Bhusawal(road)Medinipur,113.00,2.88,Bhusawal(rail)Jagadhri(road)Medinipur,113.00,5.62,Bhusawal(road)Chittorgarh(rail)Medinipur,113.00,8.97
Bhusawal,Patan,Bhusawal(road)Patan,70.00,3.05,Bhusawal(road)Kollam(rail)Patan,99.00,12.27,Bhusawal(road)Sirohi(rail)Patan,105.00,7.37,Bhusawal(rail)Alipurduar(rail)Patan,117.00,9.87,Bhusawal(rail)Mumbai(rail)Patan,117.00,8.88
Bhusawal,Mettur,Bhusawal(rail)Mettur,40.00,2.54,Bhusawal(road)Sirohi(rail)Mettur,115.00,11.12,Bhusawal(rail)Alipurduar(rail)Mettur,118.00,7.55,Bhusawal(rail)Jagadhri(rail)Mettur,119.00,9.30,Bhusawal(road)Channapatna(road)Mettur,139.00,8.74
Bhusawal,Huliyar,Bhusawal(rail)Mettur(road)Huliyar,108.00,5.52,Bhusawal(rail)Mahuva(rail)Huliyar,123.00,10.19,Bhusawal(rail)Mumbai(road)Huliyar,126.00,6.97,Bhusawal(rail)Sardarshahar(rail)Huliyar,129.00,7.05,Bhusawal(rail)Jagadhri(road)Huliyar,130.00,5.51
Bhusawal,Harihar,Bhusawal(rail)Mettur(road)Harihar,90.00,7.62,Bhusawal(rail)Alipurduar(rail)Harihar,105.00,11.24,Bhusawal(rail)Rasayani(road)Harihar,111.00,8.91,Bhusawal(road)Chittorgarh(rail)Harihar,111.00,6.96,Bhusawal(rail)Himmatnagar(rail)Harihar,113.00,7.58
Bhusawal,Rasayani,Bhusawal(rail)Rasayani,48.00,6.90,Bhusawal(rail)Jagadhri(rail)Rasayani,95.00,6.73,Bhusawal(road)Sirohi(rail)Rasayani,105.00,8.84,Bhusawal(rail)Mettur(road)Rasayani,106.00,6.99,Bhusawal(road)Kollam(road)Rasayani,109.00,10.24
Bhusawal,Haringhata,Bhusawal(rail)Raipur(road)Haringhata,105.00,7.29,Bhusawal(rail)Rasayani(rail)Haringhata,109.00,10.69,Bhusawal(road)Haringhata,115.00,2.87,Bhusawal(road)Goregaon(rail)Haringhata,117.00,9.20,Bhusawal(rail)Jalpaiguri(rail)Haringhata,117.00,7.25
Bhusawal,Kushtagi,Bhusawal(rail)Raipur(rail)Kushtagi,89.00,8.93,Bhusawal(road)Kushtagi,98.00,4.88,Bhusawal(rail)Jagadhri(rail)Kushtagi,100.00,9.97,Bhusawal(rail)Suri(rail)Kushtagi,102.00,8.09,Bhusawal(road)Sirohi(rail)Kushtagi,107.00,7.51
Bhusawal,Jadugora,Bhusawal(rail)Raipur(rail)Jadugora,93.00,8.09,Bhusawal(road)Goregaon(rail)Jadugora,99.00,10.80,Bhusawal(rail)Jalpaiguri(rail)Jadugora,108.00,7.43,Bhusawal(road)Channapatna(rail)Jadugora,111.00,10.86,Bhusawal(rail)Himmatnagar(rail)Jadugora,117.00,8.12
Bhusawal,Orai,Bhusawal(rail)Mettur(rail)Orai,84.00,8.74,Bhusawal(rail)Raipur(rail)Orai,100.00,7.55,Bhusawal(road)Sirohi(road)Orai,113.00,10.61,Bhusawal(road)Goregaon(road)Orai,120.00,8.05,Bhusawal(rail)Himmatnagar(road)Orai,121.00,9.24
Bhusawal,Surajpur,Bhusawal(rail)Mettur(road)Surajpur,110.00,8.14,Bhusawal(road)Vizianagaram(rail)Surajpur,110.00,9.51,Bhusawal(road)Channapatna(rail)Surajpur,116.00,11.33,Bhusawal(rail)Sardarshahar(road)Surajpur,123.00,9.23,Bhusawal(rail)Himmatnagar(rail)Surajpur,125.00,9.76
Bhusawal,Ambernath,Bhusawal(rail)Rasayani(rail)Ambernath,91.00,12.53,Bhusawal(rail)Jagadhri(road)Ambernath,104.00,5.79,Bhusawal(rail)Alipurduar(road)Ambernath,110.00,8.30,Bhusawal(road)Goregaon(road)Ambernath,113.00,8.35,Bhusawal(rail)Sardarshahar(rail)Ambernath,117.00,7.04
Bhusawal,Malerkotla,Bhusawal(rail)Suri(road)Malerkotla,106.00,7.33,Bhusawal(rail)Mettur(rail)Malerkotla,109.00,7.24,Bhusawal(rail)Raipur(rail)Malerkotla,112.00,6.65,Bhusawal(rail)Alipurduar(road)Malerkotla,115.00,8.41,Bhusawal(road)Kollam(rail)Malerkotla,118.00,8.84
Bhusawal,Jorapokhar,Bhusawal(rail)Mettur(rail)Jorapokhar,92.00,7.22,Bhusawal(rail)Raipur(rail)Jorapokhar,108.00,7.82,Bhusawal(road)Kollam(road)Jorapokhar,111.00,9.75,Bhusawal(road)Goregaon(road)Jorapokhar,115.00,9.80,Bhusawal(rail)Himmatnagar(rail)Jorapokhar,116.00,9.93
Bhusawal,Vizianagaram,Bhusawal(road)Vizianagaram,67.00,4.50,Bhusawal(road)Sirohi(rail)Vizianagaram,108.00,11.05,Bhusawal(rail)Alipurduar(road)Vizianagaram,112.00,9.83,Bhusawal(rail)Raipur(rail)Vizianagaram,121.00,9.86,Bhusawal(road)Goregaon(road)Vizianagaram,126.00,9.29
