Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Belgaum,Bhusawal,Belgaum(air)Delhi(road)Bhusawal,336.00,3.57,Belgaum(road)Bhiwani(rail)Bhusawal,109.00,5.32,Belgaum(road)Sardarshahar(road)Bhusawal,113.00,9.82,Belgaum(road)Bhusawal,120.00,3.80,Belgaum(road)Jaysingpur(rail)Bhusawal,121.00,11.42
Belgaum,Alipurduar,Belgaum(rail)Alipurduar,113.00,2.85,Belgaum(road)Jaysingpur(road)Alipurduar,101.00,9.55,Belgaum(rail)Harihar(rail)Alipurduar,115.00,10.82,Belgaum(rail)Medinipur(road)Alipurduar,117.00,7.08,Belgaum(rail)Himmatnagar(road)Alipurduar,120.00,9.29
Belgaum,Kollam,Belgaum(air)Lucknow(air)Kollam,586.00,3.09,Belgaum(rail)Nagpur(rail)Kollam,97.00,10.63,Belgaum(rail)Jagadhri(rail)Kollam,102.00,8.37,Belgaum(rail)Jadugora(rail)Kollam,108.00,11.53,Belgaum(road)Meerut(rail)Kollam,113.00,7.76
Belgaum,Medinipur,Belgaum(rail)Medinipur,50.00,2.51,Belgaum(road)Jaysingpur(rail)Medinipur,104.00,8.38,Belgaum(rail)Durg(road)Medinipur,110.00,12.30,Belgaum(rail)Channapatna(rail)Medinipur,115.00,8.19,Belgaum(rail)Harihar(rail)Medinipur,120.00,8.21
Belgaum,Patan,Belgaum(road)Patan,107.00,3.46,Belgaum(road)Gwalior(rail)Patan,91.00,7.84,Belgaum(rail)Jadugora(road)Patan,105.00,11.09,Belgaum(road)Jaysingpur(rail)Patan,112.00,10.41,Belgaum(rail)Sagar(rail)Patan,116.00,8.59
Belgaum,Mettur,Belgaum(road)Channapatna(road)Mettur,328.00,4.47,Belgaum(rail)Mettur,89.00,4.71,Belgaum(rail)Medinipur(rail)Mettur,91.00,9.00,Belgaum(rail)Jadugora(rail)Mettur,103.00,11.09,Belgaum(rail)Sagar(rail)Mettur,110.00,9.42
Belgaum,Huliyar,Belgaum(rail)Huliyar,47.00,2.90,Belgaum(rail)Jadugora(rail)Huliyar,89.00,12.34,Belgaum(rail)Harihar(road)Huliyar,113.00,10.82,Belgaum(rail)Durg(road)Huliyar,117.00,11.39,Belgaum(road)Gwalior(rail)Huliyar,120.00,10.15
Belgaum,Harihar,Belgaum(air)Delhi(air)Harihar,544.00,2.26,Belgaum(rail)Harihar,59.00,5.33,Belgaum(road)Gwalior(rail)Harihar,92.00,9.89,Belgaum(rail)Malerkotla(rail)Harihar,98.00,7.74,Belgaum(road)Sardarshahar(rail)Harihar,107.00,8.51
Belgaum,Rasayani,Belgaum(road)Rasayani,191.00,2.62,Belgaum(road)Gwalior(rail)Rasayani,92.00,10.74,Belgaum(rail)Harihar(road)Rasayani,110.00,7.51,Belgaum(rail)Medinipur(road)Rasayani,112.00,7.68,Belgaum(road)Bhiwani(rail)Rasayani,112.00,8.67
Belgaum,Haringhata,Belgaum(road)Ratnagiri(road)Haringhata,319.00,4.53,Belgaum(rail)Medinipur(rail)Haringhata,103.00,8.65,Belgaum(rail)Nagpur(rail)Haringhata,104.00,9.32,Belgaum(road)Sardarshahar(rail)Haringhata,122.00,8.34,Belgaum(rail)Durg(rail)Haringhata,125.00,12.58
Belgaum,Kushtagi,Belgaum(air)Lucknow(road)Kushtagi,355.00,3.46,Belgaum(rail)Kushtagi,107.00,4.82,Belgaum(rail)Huliyar(rail)Kushtagi,112.00,8.09,Belgaum(rail)Himmatnagar(rail)Kushtagi,112.00,8.49,Belgaum(road)Sardarshahar(rail)Kushtagi,131.00,11.10
Belgaum,Jadugora,Belgaum(air)Lucknow(road)Jadugora,332.00,3.40,Belgaum(rail)Jadugora,42.00,6.76,Belgaum(rail)Medinipur(rail)Jadugora,107.00,7.95,Belgaum(road)Bhiwani(rail)Jadugora,107.00,7.66,Belgaum(rail)Huliyar(road)Jadugora,109.00,6.15
Belgaum,Orai,Belgaum(road)Bangalore(road)Orai,159.00,4.46,Belgaum(road)Jaysingpur(rail)Orai,95.00,11.35,Belgaum(rail)Huliyar(rail)Orai,101.00,9.57,N/A,N/A,N/A,N/A,N/A,N/A
Belgaum,Surajpur,Belgaum(road)Surajpur,116.00,2.72,Belgaum(rail)Durg(rail)Surajpur,88.00,10.27,Belgaum(road)Gwalior(rail)Surajpur,98.00,9.34,Belgaum(rail)Medinipur(rail)Surajpur,118.00,5.33,Belgaum(rail)Jadugora(road)Surajpur,119.00,9.74
Belgaum,Ambernath,Belgaum(rail)Ambernath,97.00,2.50,Belgaum(rail)Karaikal(rail)Ambernath,101.00,8.77,Belgaum(road)Jaysingpur(road)Ambernath,103.00,11.18,Belgaum(road)Gwalior(road)Ambernath,105.00,9.87,Belgaum(rail)Huliyar(rail)Ambernath,107.00,5.78
Belgaum,Malerkotla,Belgaum(road)Malerkotla,179.00,3.52,Belgaum(road)Meerut(rail)Malerkotla,121.00,8.84,Belgaum(rail)Jadugora(rail)Ratnagiri(rail)Malerkotla,123.00,18.26,Belgaum(road)Jaysingpur(rail)Malerkotla,125.00,9.11,Belgaum(rail)Huliyar(rail)Malerkotla,128.00,7.41
Belgaum,Jorapokhar,Belgaum(road)Jorapokhar,96.00,2.40,Belgaum(rail)Malerkotla(rail)Jorapokhar,100.00,10.82,Belgaum(road)Gwalior(rail)Jorapokhar,105.00,9.15,Belgaum(rail)Medinipur(rail)Jorapokhar,110.00,5.40,Belgaum(rail)Sagar(road)Jorapokhar,113.00,8.29
Belgaum,Vizianagaram,Belgaum(road)Vizianagaram,108.00,3.21,Belgaum(rail)Medinipur(rail)Vizianagaram,101.00,7.33,Belgaum(road)Gwalior(road)Vizianagaram,113.00,9.28,Belgaum(rail)Huliyar(rail)Vizianagaram,114.00,8.80,Belgaum(rail)Malerkotla(road)Vizianagaram,114.00,10.74
Belgaum,Durg,Belgaum(air)Delhi(air)Durg,394.00,2.67,Belgaum(rail)Durg,47.00,6.90,Belgaum(rail)Channapatna(rail)Durg,106.00,7.66,Belgaum(road)Sirohi(rail)Durg,117.00,10.85,Belgaum(rail)Nagpur(road)Durg,127.00,10.99
Belgaum,Himmatnagar,Belgaum(air)Lucknow(rail)Himmatnagar,352.00,4.26,Belgaum(rail)Himmatnagar,67.00,4.90,Belgaum(rail)Durg(rail)Himmatnagar,98.00,9.83,Belgaum(road)Gwalior(rail)Himmatnagar,104.00,7.32,Belgaum(road)Jaysingpur(rail)Himmatnagar,104.00,9.15
Belgaum,Bangalore,Belgaum(road)Bangalore,89.00,2.35,Belgaum(rail)Huliyar(rail)Bangalore,97.00,6.69,Belgaum(rail)Nagpur(road)Bangalore,107.00,9.82,Belgaum(rail)Himmatnagar(rail)Bangalore,110.00,9.88,Belgaum(rail)Malerkotla(road)Bangalore,112.00,10.65
Belgaum,Nagpur,Belgaum(air)Delhi(rail)Nagpur,295.00,4.21,Belgaum(rail)Nagpur,50.00,6.78,Belgaum(rail)Huliyar(rail)Nagpur,101.00,8.56,Belgaum(road)Raipur(rail)Nagpur,119.00,9.41,Belgaum(rail)Durg(rail)Nagpur,128.00,12.00
Belgaum,Jabalpur,Belgaum(rail)Jabalpur,136.00,3.35,Belgaum(rail)Nagpur(road)Jabalpur,106.00,10.29,Belgaum(rail)Jadugora(road)Jabalpur,109.00,9.22,Belgaum(road)Sirohi(rail)Jabalpur,115.00,9.14,Belgaum(rail)Sagar(rail)Jabalpur,120.00,6.86
Belgaum,Gwalior,Belgaum(rail)Gwalior,87.00,4.13,Belgaum(rail)Jadugora(rail)Gwalior,113.00,13.59,Belgaum(rail)Sagar(rail)Gwalior,119.00,7.76,Belgaum(rail)Channapatna(rail)Gwalior,119.00,9.17,Belgaum(rail)Nagpur(rail)Gwalior,121.00,13.65
Belgaum,Agra,Belgaum(rail)Agra,148.00,3.15,Belgaum(rail)Nagpur(rail)Agra,94.00,10.61,Belgaum(road)Sardarshahar(rail)Agra,94.00,10.98,Belgaum(rail)Jadugora(road)Agra,95.00,11.18,Belgaum(rail)Huliyar(road)Agra,97.00,8.76
Belgaum,Mathura,Belgaum(road)Mathura,89.00,2.05,Belgaum(rail)Huliyar(rail)Mathura,95.00,5.73,Belgaum(rail)Channapatna(rail)Mathura,100.00,7.40,Belgaum(rail)Jagadhri(rail)Mathura,102.00,6.82,Belgaum(road)Gwalior(rail)Mathura,108.00,8.22
Belgaum,Aligarh,Belgaum(air)Thiruvalla(rail)Aligarh,373.00,4.22,Belgaum(rail)Jadugora(rail)Aligarh,102.00,12.23,Belgaum(rail)Sagar(rail)Aligarh,106.00,10.09,Belgaum(rail)Jagadhri(rail)Aligarh,108.00,9.83,Belgaum(rail)Aligarh,115.00,4.36
Belgaum,Meerut,Belgaum(air)Lucknow(road)Meerut,373.00,3.71,Belgaum(road)Meerut,70.00,4.04,Belgaum(rail)Jadugora(rail)Meerut,100.00,10.28,Belgaum(road)Raipur(rail)Meerut,114.00,11.48,Belgaum(rail)Durg(road)Meerut,115.00,9.85
Belgaum,Rohtak,Belgaum(air)Thiruvalla(road)Rohtak,385.00,3.67,Belgaum(rail)Huliyar(rail)Rohtak,97.00,6.45,Belgaum(road)Rohtak,98.00,4.42,Belgaum(rail)Medinipur(rail)Rohtak,98.00,9.31,Belgaum(rail)Sagar(rail)Rohtak,98.00,8.64
Belgaum,Panipat,Belgaum(road)Panipat,152.00,3.13,Belgaum(rail)Huliyar(road)Panipat,103.00,7.88,Belgaum(rail)Jadugora(rail)Panipat,107.00,10.92,Belgaum(road)Gwalior(rail)Panipat,107.00,11.15,Belgaum(rail)Nagpur(rail)Panipat,113.00,9.36
Belgaum,Sonipat,Belgaum(road)Sonipat,192.00,3.13,Belgaum(road)Sardarshahar(road)Sonipat,105.00,7.40,Belgaum(rail)Malerkotla(rail)Sonipat,113.00,10.13,Belgaum(rail)Medinipur(road)Sonipat,121.00,6.14,Belgaum(road)Ramanagara(rail)Sonipat,123.00,9.16
Belgaum,Bhiwani,Belgaum(road)Bhiwani,67.00,2.75,Belgaum(road)Gwalior(rail)Bhiwani,99.00,10.73,Belgaum(rail)Jadugora(road)Bhiwani,103.00,10.47,Belgaum(rail)Medinipur(road)Bhiwani,123.00,4.76,Belgaum(rail)Nagpur(rail)Bhiwani,124.00,13.28
Belgaum,Charkhi Dadri,Belgaum(air)Delhi(air)Harihar(road)Charkhi Dadri,625.00,4.42,Belgaum(rail)Durg(rail)Charkhi Dadri,91.00,12.19,Belgaum(rail)Medinipur(rail)Charkhi Dadri,92.00,6.43,Belgaum(rail)Huliyar(road)Charkhi Dadri,105.00,7.73,Belgaum(rail)Jagadhri(rail)Charkhi Dadri,109.00,9.86
Belgaum,Rewari,Belgaum(air)Delhi(road)Rewari,319.00,3.69,Belgaum(rail)Durg(road)Rewari,97.00,10.86,Belgaum(rail)Jadugora(rail)Rewari,98.00,12.96,Belgaum(road)Rewari,105.00,5.73,Belgaum(road)Gwalior(rail)Rewari,127.00,8.28
Chatrapur,Chennai,Chatrapur(road)Sagar(air)Chennai,630.00,3.39,Chatrapur(rail)Chennai,104.00,3.77,Chatrapur(rail)Thiruvalla(road)Chennai,118.00,7.65,Chatrapur(road)Medinipur(rail)Chennai,119.00,11.48,Chatrapur(road)Rasayani(road)Chennai,120.00,7.07
Chatrapur,Chittorgarh,Chatrapur(rail)Chittorgarh,96.00,3.37,Chatrapur(rail)Sirohi(road)Chittorgarh,112.00,8.55,Chatrapur(rail)Raipur(road)Chittorgarh,114.00,11.69,Chatrapur(rail)Jagadhri(rail)Chittorgarh,118.00,10.91,Chatrapur(rail)Thiruvalla(rail)Chittorgarh,129.00,10.15
Chatrapur,Ratnagiri,Chatrapur(road)Sagar(air)Ratnagiri,494.00,3.77,Chatrapur(rail)Sirohi(rail)Ratnagiri,97.00,7.45,Chatrapur(road)Chittorgarh(road)Ratnagiri,103.00,8.30,Chatrapur(rail)Jadugora(rail)Ratnagiri,103.00,10.91,Chatrapur(rail)Jaysingpur(rail)Ratnagiri,111.00,8.34
Chatrapur,Goregaon,Chatrapur(road)Ranebennur(road)Goregaon,258.00,4.13,Chatrapur(road)Goregaon,78.00,5.33,Chatrapur(rail)Lucknow(rail)Goregaon,101.00,9.74,Chatrapur(rail)Sonipat(road)Goregaon,119.00,11.22,Chatrapur(rail)Jagadhri(rail)Goregaon,122.00,8.75
Chatrapur,Pindwara,Chatrapur(rail)Pindwara,178.00,4.13,Chatrapur(rail)Raipur(rail)Pindwara,106.00,11.37,Chatrapur(rail)Kushtagi(rail)Pindwara,108.00,6.57,Chatrapur(rail)Ramanagara(rail)Pindwara,120.00,8.30,Chatrapur(rail)Jagadhri(rail)Pindwara,125.00,8.25
Chatrapur,Raipur,Chatrapur(rail)Harihar(air)Raipur,649.00,4.17,Chatrapur(rail)Raipur,54.00,6.09,Chatrapur(rail)Lucknow(road)Raipur,102.00,10.35,Chatrapur(rail)Sirohi(rail)Raipur,106.00,8.09,Chatrapur(rail)Kushtagi(road)Raipur,114.00,8.30
Chatrapur,Gokak,Chatrapur(road)Sagar(road)Gokak,256.00,4.34,Chatrapur(rail)Kushtagi(rail)Gokak,83.00,7.63,Chatrapur(rail)Jaysingpur(rail)Gokak,102.00,7.25,Chatrapur(rail)Thiruvalla(road)Gokak,104.00,10.77,Chatrapur(rail)Sonipat(rail)Gokak,111.00,8.37
Chatrapur,Lucknow,Chatrapur(road)Lucknow,173.00,3.92,Chatrapur(rail)Sirohi(rail)Lucknow,103.00,6.95,Chatrapur(rail)Thiruvalla(rail)Lucknow,104.00,9.79,Chatrapur(road)Medinipur(rail)Lucknow,107.00,10.99,Chatrapur(rail)Sonipat(rail)Lucknow,109.00,9.35
Chatrapur,Delhi,Chatrapur(rail)Delhi,179.00,2.97,Chatrapur(rail)Lucknow(road)Delhi,99.00,9.77,Chatrapur(rail)Sonipat(rail)Delhi,99.00,11.88,Chatrapur(rail)Nagpur(rail)Delhi,106.00,6.27,Chatrapur(rail)Jaysingpur(rail)Delhi,109.00,7.68
Chatrapur,Mumbai,Chatrapur(road)Mumbai,81.00,3.24,Chatrapur(rail)Kushtagi(road)Mumbai,107.00,6.26,Chatrapur(rail)Lucknow(road)Mumbai,113.00,8.07,Chatrapur(rail)Patan(rail)Mumbai,113.00,8.77,Chatrapur(rail)Ambernath(rail)Mumbai,116.00,10.32
Chatrapur,Sagar,Chatrapur(road)Sagar,184.00,2.22,Chatrapur(rail)Nagpur(road)Sagar,127.00,5.60,Chatrapur(rail)Lucknow(rail)Sagar,129.00,10.04,Chatrapur(rail)Raipur(rail)Sagar,131.00,12.48,Chatrapur(road)Medinipur(rail)Sagar,133.00,8.15
Chatrapur,Jalpaiguri,Chatrapur(road)Hyderabad(air)Jalpaiguri,326.00,4.01,Chatrapur(road)Jalpaiguri,76.00,4.30,Chatrapur(road)Chittorgarh(rail)Jalpaiguri,100.00,9.55,Chatrapur(rail)Thiruvalla(road)Jalpaiguri,103.00,10.42,Chatrapur(rail)Raipur(rail)Jalpaiguri,103.00,11.41
Chatrapur,Pakur,Chatrapur(rail)Pakur,118.00,3.59,Chatrapur(rail)Lucknow(road)Pakur,95.00,9.10,Chatrapur(rail)Sonipat(rail)Pakur,100.00,8.21,Chatrapur(rail)Thiruvalla(rail)Pakur,103.00,10.06,Chatrapur(rail)Sagar(rail)Pakur,115.00,12.45
Chatrapur,Sardarshahar,Chatrapur(road)Sardarshahar,112.00,2.05,Chatrapur(rail)Thiruvalla(rail)Sardarshahar,95.00,9.24,Chatrapur(rail)Lucknow(rail)Sardarshahar,96.00,11.47,Chatrapur(rail)Ramanagara(rail)Sardarshahar,118.00,7.77,Chatrapur(road)Chittorgarh(road)Sardarshahar,121.00,7.74
Chatrapur,Sirohi,Chatrapur(rail)Sirohi,51.00,3.68,Chatrapur(rail)Sonipat(rail)Sirohi,97.00,9.32,Chatrapur(rail)Jorapokhar(rail)Sirohi,121.00,6.25,Chatrapur(road)Harihar(rail)Sirohi,127.00,10.72,Chatrapur(rail)Ramanagara(road)Sirohi,128.00,8.54
Chatrapur,Jaysingpur,Chatrapur(road)Jaysingpur,96.00,3.50,Chatrapur(rail)Sirohi(rail)Jaysingpur,94.00,7.44,Chatrapur(road)Rasayani(rail)Jaysingpur,111.00,9.00,Chatrapur(road)Gwalior(rail)Jaysingpur,112.00,10.37,Chatrapur(rail)Raipur(road)Jaysingpur,117.00,11.51
Chatrapur,Ramanagara,Chatrapur(road)Ramanagara,150.00,4.89,Chatrapur(rail)Kushtagi(rail)Ramanagara,96.00,9.90,Chatrapur(road)Malerkotla(rail)Ramanagara,116.00,5.51,Chatrapur(rail)Lucknow(rail)Ramanagara,121.00,8.54,Chatrapur(rail)Patan(road)Ramanagara,123.00,8.22
Chatrapur,Hyderabad,Chatrapur(road)Hyderabad,110.00,2.68,Chatrapur(rail)Kushtagi(road)Hyderabad,100.00,8.81,Chatrapur(rail)Sirohi(road)Hyderabad,102.00,8.80,Chatrapur(rail)Thiruvalla(rail)Hyderabad,103.00,11.04,Chatrapur(rail)Sonipat(rail)Hyderabad,104.00,8.22
Chatrapur,Channapatna,Chatrapur(road)Channapatna,140.00,2.58,Chatrapur(road)Gwalior(rail)Channapatna,115.00,10.72,Chatrapur(rail)Jaysingpur(rail)Channapatna,117.00,8.85,Chatrapur(road)Chittorgarh(rail)Channapatna,118.00,6.54,Chatrapur(road)Harihar(rail)Channapatna,121.00,10.31
Chatrapur,Surendranagar,Chatrapur(road)Surendranagar,132.00,2.17,Chatrapur(rail)Kushtagi(rail)Surendranagar,90.00,9.83,Chatrapur(rail)Thiruvalla(rail)Surendranagar,102.00,10.64,Chatrapur(rail)Jaysingpur(road)Surendranagar,111.00,9.10,Chatrapur(road)Gwalior(rail)Surendranagar,111.00,9.99
Chatrapur,Thiruvalla,Chatrapur(rail)Harihar(air)Thiruvalla,412.00,3.96,Chatrapur(rail)Thiruvalla,53.00,5.46,Chatrapur(road)Chittorgarh(rail)Thiruvalla,95.00,10.56,Chatrapur(rail)Lucknow(road)Thiruvalla,102.00,8.54,Chatrapur(rail)Jaysingpur(rail)Thiruvalla,116.00,8.07
Chatrapur,Ranebennur,Chatrapur(road)Ranebennur,183.00,2.10,Chatrapur(rail)Kushtagi(rail)Ranebennur,92.00,5.87,Chatrapur(rail)Sonipat(rail)Ranebennur,97.00,11.74,Chatrapur(rail)Nagpur(rail)Ranebennur,101.00,6.20,Chatrapur(road)Medinipur(road)Ranebennur,117.00,7.83
Chatrapur,Karaikal,Chatrapur(rail)Karaikal,108.00,3.64,Chatrapur(rail)Lucknow(rail)Karaikal,102.00,11.32,Chatrapur(road)Malerkotla(rail)Karaikal,107.00,5.74,Chatrapur(road)Medinipur(rail)Karaikal,113.00,10.88,Chatrapur(rail)Patan(rail)Karaikal,118.00,11.29
Chatrapur,Belgaum,Chatrapur(road)Belgaum,100.00,3.89,Chatrapur(rail)Sonipat(rail)Belgaum,92.00,9.16,Chatrapur(rail)Sirohi(rail)Belgaum,96.00,10.01,Chatrapur(road)Malerkotla(rail)Belgaum,112.00,8.61,Chatrapur(road)Bhubaneswar(rail)Belgaum,116.00,7.92
Chatrapur,Suri,Chatrapur(road)Sagar(air)Suri,361.00,3.50,Chatrapur(rail)Thiruvalla(road)Suri,112.00,10.49,Chatrapur(road)Suri,119.00,3.61,Chatrapur(rail)Sonipat(road)Suri,119.00,10.04,Chatrapur(road)Malerkotla(road)Suri,122.00,5.83
Chatrapur,Bhubaneswar,Chatrapur(rail)Bhubaneswar,130.00,2.60,Chatrapur(rail)Lucknow(rail)Bhubaneswar,109.00,9.28,Chatrapur(rail)Sirohi(rail)Bhubaneswar,109.00,7.60,Chatrapur(road)Medinipur(rail)Bhubaneswar,109.00,8.28,Chatrapur(rail)Jadugora(rail)Bhubaneswar,114.00,9.99
Chatrapur,Mahuva,Chatrapur(road)Mahuva,110.00,2.86,Chatrapur(rail)Lucknow(rail)Mahuva,97.00,11.81,Chatrapur(rail)Sonipat(road)Mahuva,105.00,8.99,Chatrapur(rail)Sirohi(rail)Mahuva,105.00,9.61,Chatrapur(rail)Raipur(road)Mahuva,105.00,8.57
Chatrapur,Jagadhri,Chatrapur(road)Jagadhri,151.00,4.60,Chatrapur(rail)Jadugora(rail)Jagadhri,102.00,9.27,Chatrapur(rail)Lucknow(road)Jagadhri,116.00,11.04,Chatrapur(road)Bhubaneswar(rail)Jagadhri,120.00,9.11,Chatrapur(road)Rasayani(road)Jagadhri,121.00,6.63
Chatrapur,Barh,Chatrapur(road)Barh,159.00,4.02,Chatrapur(road)Malerkotla(rail)Barh,105.00,6.06,Chatrapur(rail)Raipur(rail)Barh,106.00,13.09,Chatrapur(rail)Kushtagi(rail)Barh,119.00,7.80,Chatrapur(rail)Sagar(rail)Barh,123.00,10.50
Chatrapur,Bhusawal,Chatrapur(road)Bhusawal,190.00,2.96,Chatrapur(rail)Lucknow(rail)Bhusawal,110.00,11.39,Chatrapur(rail)Patan(road)Bhusawal,129.00,9.04,Chatrapur(rail)Jaysingpur(rail)Bhusawal,130.00,10.01,Chatrapur(road)Rasayani(rail)Bhusawal,133.00,8.88
Chatrapur,Alipurduar,Chatrapur(rail)Alipurduar,180.00,3.80,Chatrapur(rail)Sonipat(rail)Alipurduar,91.00,9.90,Chatrapur(rail)Kushtagi(rail)Alipurduar,97.00,8.52,Chatrapur(rail)Jaysingpur(road)Alipurduar,110.00,8.14,Chatrapur(rail)Sirohi(road)Alipurduar,126.00,9.56
Chatrapur,Kollam,Chatrapur(road)Kollam,157.00,2.74,Chatrapur(rail)Raipur(rail)Kollam,99.00,10.86,Chatrapur(rail)Nagpur(rail)Kollam,101.00,6.95,Chatrapur(rail)Sirohi(road)Kollam,107.00,8.69,Chatrapur(rail)Jagadhri(rail)Kollam,118.00,9.55
Chatrapur,Medinipur,Chatrapur(rail)Medinipur,116.00,3.41,Chatrapur(road)Bhubaneswar(rail)Medinipur,109.00,7.01,Chatrapur(rail)Jaysingpur(rail)Medinipur,113.00,6.97,Chatrapur(rail)Thiruvalla(road)Medinipur,127.00,8.83,Chatrapur(road)Goregaon(road)Medinipur,130.00,9.42
Chatrapur,Patan,Chatrapur(road)Sardarshahar(rail)Patan,255.00,4.66,Chatrapur(rail)Patan,71.00,4.82,Chatrapur(road)Gwalior(rail)Patan,111.00,8.58,Chatrapur(road)Jalpaiguri(rail)Patan,116.00,7.33,Chatrapur(rail)Sonipat(road)Patan,118.00,9.86
Chatrapur,Mettur,Chatrapur(rail)Mettur,138.00,3.59,Chatrapur(rail)Raipur(rail)Mettur,101.00,8.98,Chatrapur(rail)Thiruvalla(road)Mettur,107.00,11.11,Chatrapur(road)Medinipur(rail)Mettur,108.00,11.45,Chatrapur(road)Haringhata(rail)Mettur,109.00,8.48
Chatrapur,Huliyar,Chatrapur(rail)Huliyar,87.00,4.10,Chatrapur(rail)Sonipat(rail)Huliyar,93.00,11.63,Chatrapur(rail)Thiruvalla(rail)Huliyar,96.00,8.08,Chatrapur(rail)Kushtagi(road)Huliyar,99.00,7.93,Chatrapur(rail)Sirohi(rail)Huliyar,101.00,7.48
Chatrapur,Harihar,Chatrapur(rail)Harihar,164.00,2.93,Chatrapur(rail)Kushtagi(rail)Harihar,90.00,8.33,Chatrapur(road)Malerkotla(rail)Harihar,103.00,4.97,Chatrapur(road)Chittorgarh(rail)Harihar,112.00,10.63,Chatrapur(road)Gwalior(rail)Harihar,112.00,10.63
Chatrapur,Rasayani,Chatrapur(road)Rasayani,69.00,3.81,Chatrapur(rail)Sirohi(rail)Rasayani,104.00,9.03,Chatrapur(road)Gwalior(rail)Rasayani,112.00,11.48,Chatrapur(rail)Kushtagi(rail)Rasayani,117.00,5.97,Chatrapur(rail)Ambernath(road)Rasayani,128.00,6.90
Chatrapur,Haringhata,Chatrapur(road)Haringhata,67.00,2.37,Chatrapur(rail)Kushtagi(road)Haringhata,91.00,7.11,Chatrapur(rail)Nagpur(rail)Haringhata,108.00,5.64,Chatrapur(road)Bhubaneswar(rail)Haringhata,109.00,5.77,Chatrapur(rail)Sonipat(rail)Haringhata,113.00,10.57
Chatrapur,Kushtagi,Chatrapur(rail)Kushtagi,40.00,3.13,Chatrapur(road)Bhubaneswar(rail)Kushtagi,112.00,5.60,Chatrapur(rail)Sonipat(rail)Kushtagi,117.00,9.68,Chatrapur(road)Chittorgarh(road)Kushtagi,118.00,6.26,Chatrapur(rail)Raipur(rail)Kushtagi,119.00,11.48
Chatrapur,Jadugora,Chatrapur(road)Jadugora,104.00,2.54,Chatrapur(rail)Sonipat(rail)Jadugora,97.00,12.07,Chatrapur(rail)Thiruvalla(rail)Jadugora,109.00,10.03,Chatrapur(road)Mumbai(rail)Jadugora,121.00,6.67,Chatrapur(rail)Kushtagi(rail)Jadugora,124.00,8.67
Chatrapur,Orai,Chatrapur(rail)Orai,124.00,3.10,Chatrapur(rail)Kushtagi(road)Orai,97.00,7.31,Chatrapur(rail)Jaysingpur(rail)Orai,104.00,9.94,Chatrapur(road)Bhubaneswar(rail)Orai,108.00,6.49,Chatrapur(rail)Nagpur(road)Orai,112.00,8.05
Chatrapur,Surajpur,Chatrapur(road)Haringhata(road)Surajpur,222.00,5.09,Chatrapur(road)Surajpur,79.00,5.21,Chatrapur(rail)Lucknow(road)Surajpur,98.00,8.52,Chatrapur(road)Gwalior(rail)Surajpur,118.00,10.08,Chatrapur(rail)Jorapokhar(road)Surajpur,123.00,7.46
Chatrapur,Ambernath,Chatrapur(road)Ambernath,193.00,3.42,Chatrapur(rail)Kushtagi(rail)Ambernath,102.00,7.29,Chatrapur(rail)Sirohi(road)Ambernath,112.00,7.53,Chatrapur(rail)Jaysingpur(road)Ambernath,112.00,9.77,Chatrapur(road)Malerkotla(rail)Ambernath,112.00,8.93
Chatrapur,Malerkotla,Chatrapur(road)Malerkotla,63.00,2.09,Chatrapur(rail)Lucknow(rail)Malerkotla,85.00,11.86,Chatrapur(road)Chittorgarh(rail)Malerkotla,102.00,8.00,Chatrapur(rail)Thiruvalla(rail)Malerkotla,103.00,12.18,Chatrapur(rail)Kushtagi(rail)Malerkotla,110.00,7.27
Chatrapur,Jorapokhar,Chatrapur(rail)Jorapokhar,67.00,3.27,Chatrapur(road)Malerkotla(rail)Jorapokhar,105.00,8.05,Chatrapur(rail)Sirohi(rail)Jorapokhar,111.00,8.09,Chatrapur(rail)Raipur(rail)Jorapokhar,112.00,11.27,Chatrapur(road)Jalpaiguri(rail)Jorapokhar,118.00,6.86
Chatrapur,Vizianagaram,Chatrapur(road)Vizianagaram,182.00,2.83,Chatrapur(rail)Sonipat(rail)Vizianagaram,95.00,11.10,Chatrapur(rail)Sirohi(road)Vizianagaram,101.00,8.59,Chatrapur(rail)Raipur(rail)Vizianagaram,109.00,9.40,Chatrapur(road)Medinipur(rail)Vizianagaram,118.00,9.78
Chatrapur,Durg,Chatrapur(road)Durg,198.00,3.74,Chatrapur(rail)Sirohi(rail)Durg,93.00,9.93,Chatrapur(road)Jalpaiguri(rail)Durg,118.00,7.26,Chatrapur(rail)Sonipat(rail)Durg,130.00,12.14,Chatrapur(rail)Nagpur(road)Durg,131.00,7.31
Chatrapur,Himmatnagar,Chatrapur(rail)Himmatnagar,172.00,3.19,Chatrapur(rail)Jaysingpur(rail)Himmatnagar,113.00,7.74,Chatrapur(rail)Jorapokhar(rail)Himmatnagar,117.00,10.00,Chatrapur(rail)Patan(rail)Himmatnagar,120.00,8.73,Chatrapur(road)Chittorgarh(road)Himmatnagar,122.00,6.30
